stock_code,stock_name,total_appearances,first_appear_date,last_appear_date,days_since_last,avg_net_buy_ratio,max_net_buy_ratio,positive_net_ratio,total_net_amount,avg_net_amount,total_buy_amount,avg_net_buy_rank,best_net_buy_rank,three_day_ratio,avg_change_pct,max_change_pct,last_market_cap,last_close_price,main_themes,limit_up_list_ratio,last_list_reason,avg_gap_days,max_gap_days,recent_gap_days,recent_30d_count,dragon_score,score_fund,score_persist,score_pattern,score_cap,score_decay,current_stage
002199.SZ,东晶电子,5,2024-06-20,2025-01-22,478,0.51999720439528,0.6347438857016341,1.0,181273210.17000002,36254642.034,339271479.35,7.0,3.0,0.2,5.570640454400001,10.024,1494736100.0,6.14,拟转让股份+石英晶体元器件+晶体振荡器,0.4,"连续三个交易日内,跌幅偏离值累计达20%的证券",54.0,67,27,0,43.3,18.7,13.1,12.0,9.4,-10.0,⚫ 已冷却
603607.SH,京华激光,5,2024-03-28,2025-05-27,353,0.44831232515292685,0.6839082945467113,1.0,290153596.76,48358932.79333333,688494286.14,13.166666666666666,3.0,0.5,10.010771439166668,10.034,5719678300.0,32.04,IP经济+激光防伪包装材料+一季报增长,1.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",106.2,268,4,0,43.3,17.9,14.9,15.0,5.4,-10.0,⚫ 已冷却
603122.SH,合富中国,6,2024-03-18,2026-04-07,38,0.4782947836639564,0.7891855920837164,1.0,142373715.98,20339102.282857142,372790547.98,12.571428571428571,1.0,0.14,7.8265575958042275,10.075,8323280600.0,20.91,猴痘概念+体外诊断+医药商业+上海,0.42857142857142855,日振幅值达15%的证券;日换手率达20%的证券,150.0,511,511,0,43.3,16.6,13.3,12.1,3.9,-2.7,⚫ 已冷却
003032.SZ,传智教育,3,2024-02-21,2024-06-25,689,0.5152450014556541,0.7783510130181556,1.0,217541846.07999998,54385461.519999996,418017686.28000003,13.5,1.0,0.25,9.992,10.0,2746357500.0,10.01,教育+华为鸿蒙,1.0,日涨幅偏离值达7%的证券,62.5,120,5,0,43.3,18.2,11.8,15.0,8.3,-10.0,⚫ 已冷却
600588.SH,用友网络,3,2025-02-05,2025-03-07,434,0.18498794166713725,0.3020197160469149,1.0,409464913.64,136488304.54666665,2796525311.61,29.333333333333332,22.0,1.0,8.39141633,10.0110011,68339948000.0,20.0,ERP龙头+云计算+DeepSeek概念+AI智能体,1.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",15.0,21,21,0,43.3,11.7,16.3,25.0,0.3,-10.0,⚫ 已冷却
001312.SZ,福恩股份,1,2026-04-21,2026-04-21,24,0.5878684406553688,0.5878684406553688,1.0,65535037.64,65535037.64,111479088.02,8.0,8.0,0.0,66.32208922742113,66.32208922742113,1747389400.0,30.57,,0.0,无价格涨跌幅限制的证券,0.0,0,0,1,43.3,16.9,7.1,10.0,9.3,0.0,🔴 首次上榜
605277.SH,新亚电子,4,2024-03-20,2025-01-23,477,0.5397315533007868,0.8840387180256664,1.0,213995525.95,42799105.19,384865820.79,9.6,1.0,0.4,10.015254368799999,10.041,5692500300.0,18.13,铜缆高速连接+消费电子+新能源,1.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",103.0,198,198,0,43.3,19.2,13.6,15.0,5.5,-10.0,⚫ 已冷却
603004.SH,鼎龙科技,9,2023-12-27,2025-02-25,444,0.4270629497206027,0.7623018536686116,1.0,412496256.07,37499659.64272727,922750099.8299999,14.272727272727273,1.0,0.18,12.74988875990909,79.048,1492608000.0,25.35,次新股+PBO单体+染发剂原料+外销,0.2727272727272727,日换手率达20%的证券,53.2,250,5,0,43.3,18.2,14.3,11.4,9.4,-10.0,⚫ 已冷却
002975.SZ,博杰股份,2,2024-02-26,2024-02-28,807,0.46514955728523155,0.5474898068120503,1.0,124968325.57,41656108.52333333,251383236.17000002,7.0,6.0,0.67,10.004666666666667,10.009,2685912700.0,37.15,英伟达概念+服务器测试+机器人+MR+拟收购,1.0,日涨幅偏离值达7%的证券,2.0,2,2,0,43.2,16.8,13.0,15.0,8.4,-10.0,⚫ 已冷却
002256.SZ,兆新股份,7,2024-02-20,2026-03-24,52,0.4242283414509549,0.6920052352529641,1.0,615359444.68,68373271.6311111,1808599044.4500003,15.88888888888889,2.0,0.33,9.47327299215966,10.256,9501825600.0,4.87,盐湖提锂+业绩预增+光伏+精细化工,0.7777777777777778,日振幅值达15%的证券,127.2,521,4,0,43.2,18.4,14.8,13.9,3.5,-7.3,⚫ 已冷却
600749.SH,西藏旅游,1,2024-04-26,2024-04-26,749,0.6376201168009339,0.6376201168009339,1.0,45646665.97,45646665.97,71589124.57,1.0,1.0,1.0,10.008,10.008,3093540000.0,13.63,低空经济+旅游+西部大开发+年报增长,1.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",0.0,0,0,0,43.2,17.2,13.1,15.0,7.9,-10.0,🔴 首次上榜
600707.SH,彩虹股份,5,2024-04-01,2026-04-27,18,0.33200933601990573,0.5649317947549568,1.0,231820716.02,57955179.005,730440562.83,19.75,6.0,0.2,10.035521648323526,10.068,31858507000.0,8.88,玻璃基板+ITC胜诉+国企改革,1.0,日涨幅偏离值达7%的证券,189.0,739,7,3,43.2,14.2,13.1,15.0,0.9,0.0,🟡 洗盘观察期
601588.SH,北辰实业,3,2024-10-31,2026-04-14,31,0.3549961203098277,0.7737092528608972,1.0,101041100.34,33680366.78,278177827.96999997,28.333333333333332,1.0,0.33,10.0601916059078,10.27027027,5506200000.0,2.07,控股股东增持+房地产+会展+北京国资,1.0,日涨幅偏离值达7%的证券,265.0,529,529,0,43.2,10.7,12.3,15.0,5.6,-0.3,⚫ 已冷却
603353.SH,和顺石油,5,2024-06-06,2026-04-07,38,0.32570563069951086,0.6373252471003571,1.0,156079525.03,31215905.006,501405068.79,21.2,4.0,0.6,7.418808018203807,10.031347962,6896816500.0,40.47,成品油+拟控股奎芯+芯片概念,0.6,"连续三个交易日内,涨幅偏离值累计达20%的证券",167.5,308,64,0,43.2,12.7,15.5,13.0,4.6,-2.7,⚫ 已冷却
002731.SZ,萃华珠宝,2,2024-04-10,2025-06-05,344,0.515610956796738,0.5288863307378372,1.0,181624454.72,90812227.36,357509122.82,8.0,7.0,0.5,7.415866197,10.043,3417287200.0,14.88,黄金+锂电池+三胎,1.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",421.0,421,421,0,43.1,18.6,12.0,15.0,7.5,-10.0,⚫ 已冷却
600630.SH,龙头股份,12,2023-12-17,2024-05-27,718,0.36080474898896814,0.6065759388116636,1.0,532697109.71999997,66587138.714999996,1729778764.67,11.5,6.0,0.15,9.451875,10.045,4189135300.0,9.86,服装家纺+跨境电商+物业管理+上海国资,0.75,日涨幅偏离值达7%的证券,14.7,122,122,0,43.1,18.1,14.6,13.8,6.7,-10.0,⚫ 已冷却
600838.SH,上海九百,2,2024-09-09,2024-09-26,596,0.37466210164962693,0.4448438496160597,1.0,62758112.37,20919370.79,162527407.37,11.333333333333334,7.0,0.33,10.014316534,10.048,3323311600.0,8.29,商业地产+新零售+参股券商+上海国资,0.6666666666666666,日换手率达20%的证券,17.0,17,17,0,43.1,13.2,11.0,21.3,7.6,-10.0,⚫ 已冷却
002136.SZ,安纳达,2,2025-05-19,2025-05-21,359,0.6119896289993699,0.8097413975635708,1.0,184687298.62,92343649.31,305266142.38,6.5,1.0,0.5,10.0180831825,10.036166365,2642095000.0,12.32,钛白粉+锂电池+化工,0.5,日振幅值达15%的证券,2.0,2,2,0,43.1,20.2,12.0,12.5,8.4,-10.0,⚫ 已冷却
600969.SH,郴电国际,2,2024-05-27,2024-05-28,717,0.6761273245315135,0.7732413817896994,1.0,75394358.80000001,25131452.933333337,116519302.80000001,4.666666666666667,2.0,0.33,10.075333333333333,10.083,2712470000.0,7.33,供电+供水+国企,1.0,日涨幅偏离值达7%的证券,1.0,1,1,0,43.1,18.8,11.0,15.0,8.3,-10.0,⚫ 已冷却
002474.SZ,榕基软件,2,2024-03-13,2024-12-12,519,0.46188977176332924,0.628836756368658,1.0,133853191.65,66926595.825,359678064.92,9.0,2.0,1.0,9.980918485,10.01283697,4548664100.0,8.57,华为昇思+信创+福建+数据要素,1.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",274.0,274,274,0,43.1,16.7,15.0,15.0,6.3,-10.0,⚫ 已冷却
002579.SZ,中京电子,2,2024-06-06,2024-06-11,703,0.3768738620702341,0.6696673783616569,1.0,60446148.839999996,30223074.419999998,217062955.01,16.5,3.0,0.5,7.7175,9.957,4821925400.0,8.28,PCB+先进封装+CPO+AI手机,1.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",5.0,5,5,0,43.1,12.0,12.0,23.0,6.1,-10.0,⚫ 已冷却
000561.SZ,烽火电子,3,2024-10-29,2025-05-27,353,0.452072035018616,0.6405019974831332,1.0,327962391.39,109320797.13,684692238.0799999,10.333333333333334,4.0,0.67,6.971910748666666,10.0,6493314800.0,10.79,军工+资产重组+低空防御系统+国企改革,1.0,日振幅值达15%的证券;日涨幅偏离值达7%的证券,105.0,206,4,0,43.0,18.8,14.3,15.0,4.9,-10.0,⚫ 已冷却
603326.SH,我乐家居,2,2025-03-12,2025-04-02,408,0.3320223867077487,0.441202054107656,1.0,32049215.04,16024607.52,115162324.9,19.0,12.0,0.5,8.672464162,10.027855153,2521497700.0,7.9,智能家居+定制家具+诉讼案件获受理,1.0,日涨幅偏离值达7%的证券,21.0,21,21,0,43.0,9.4,12.0,23.0,8.6,-10.0,⚫ 已冷却
001308.SZ,康冠科技,1,2024-11-27,2024-11-27,534,0.4647165203686476,0.4647165203686476,1.0,110802936.99,110802936.99,238431241.7,12.0,12.0,1.0,9.991386736,9.991386736,1972805600.0,25.54,智能显示+“AI+”应用+外销+一带一路,1.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",0.0,0,0,0,43.0,15.8,13.1,15.0,9.0,-10.0,🔴 首次上榜
600119.SH,长江投资,6,2024-01-25,2024-11-15,546,0.46141152424350873,0.7213316281674158,1.0,194949009.16,27849858.45142857,458056445.27,9.428571428571429,2.0,0.29,9.21010380842857,10.056,3448152300.0,9.44,跨境电商+物流+金属铜+上海国资,0.7142857142857143,日振幅值达15%的证券,59.0,156,156,0,43.0,17.8,14.2,13.6,7.4,-10.0,⚫ 已冷却
000573.SZ,粤宏远A,6,2024-11-22,2025-02-25,444,0.32304539727168674,0.5446458100485182,1.0,292030339.9,48671723.31666666,912701252.13,20.833333333333332,7.0,0.67,7.738480117999998,10.120481928,3088868300.0,4.88,拟购买博创智能约60%股份+向高端装备制造领域转型+房地产,0.8333333333333334,"连续三个交易日内,涨幅偏离值累计达20%的证券",19.0,42,42,0,43.0,14.4,16.5,14.2,8.0,-10.0,⚫ 已冷却
002547.SZ,春兴精工,1,2024-11-08,2024-11-08,553,0.711881750831259,0.711881750831259,1.0,64580389.4,64580389.4,90717860.55,2.0,2.0,1.0,10.114942529,10.114942529,5286925000.0,4.79,特斯拉+新能源汽车+通讯设备+5.5G,1.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",0.0,0,0,0,43.0,19.2,13.1,15.0,5.8,-10.0,🔴 首次上榜
600327.SH,大东方,5,2024-11-20,2025-02-12,457,0.44293950150489103,0.7144814228075712,1.0,493215249.09,70459321.29857142,1080127440.67,13.0,1.0,0.43,5.134942610714286,10.10989011,5025547700.0,5.68,零售+医疗健康+老字号,0.7142857142857143,日涨幅偏离值达7%的证券,21.0,68,68,0,43.0,19.0,14.5,13.6,5.9,-10.0,⚫ 已冷却
002397.SZ,梦洁股份,2,2025-01-02,2025-02-11,458,0.5065708614229406,0.7147999945524486,1.0,53101451.24,26550725.62,117186765.24000001,13.5,3.0,1.0,9.903563698,9.943181818,2274988000.0,3.87,床上用品+微盟合作+电子商务+股权转让,1.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",40.0,40,40,0,43.0,14.2,15.0,15.0,8.8,-10.0,⚫ 已冷却
002217.SZ,合力泰,3,2024-02-22,2026-04-27,18,0.33489913946218586,0.5950901211052,1.0,184538070.26999998,61512690.089999996,509272237.55,17.0,7.0,0.33,10.168391573729863,10.274,21546794000.0,2.96,算力租赁+电子纸+福建国资,1.0,日涨幅偏离值达7%的证券,397.5,781,781,1,43.0,14.3,12.3,15.0,1.4,0.0,🟡 洗盘观察期
603585.SH,苏利股份,5,2025-03-25,2026-04-03,42,0.3203352555404565,0.5369821390543308,1.0,65284717.37,13056943.474,230675395.19,17.0,4.0,0.4,10.015899836582836,10.038022814,4478934164.52,24.51,溴素涨价+百菌清涨价+阻燃剂,1.0,日涨幅偏离值达7%的证券,93.5,298,4,0,43.0,11.3,14.3,15.0,6.4,-4.0,⚫ 已冷却
002276.SZ,万马股份,5,2025-03-06,2025-04-10,400,0.22385551453520355,0.3672388117027883,1.0,823462915.59,164692583.118,4090733907.38,27.0,18.0,0.2,6.442915836199999,10.024600246,14734522000.0,14.66,机器人+装备线缆+高压快充+国企,0.8,日涨幅偏离值达7%的证券,8.8,21,21,0,42.9,13.5,13.1,24.0,2.3,-10.0,⚫ 已冷却
002757.SZ,南兴股份,7,2024-11-15,2025-03-07,434,0.38947490333710016,0.5632801220361835,1.0,859497585.59,95499731.73222223,2055515728.78,16.0,6.0,0.56,8.917818552888889,10.013351135,6896218400.0,24.45,小鹭AIGC智能助手+云计算+腾讯+阿里,0.7777777777777778,"连续三个交易日内,涨幅偏离值累计达20%的证券",18.7,65,17,0,42.9,18.2,16.1,13.9,4.6,-10.0,⚫ 已冷却
002295.SZ,精艺股份,1,2024-04-02,2024-04-02,773,0.5280252791035708,0.5280252791035708,1.0,65421000.85,65421000.85,123897478.85,10.0,10.0,1.0,10.042,10.042,1974819700.0,7.89,铜加工业务+家用电器,1.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",0.0,0,0,0,42.9,15.8,13.1,15.0,9.0,-10.0,🔴 首次上榜
603815.SH,交建股份,2,2025-01-07,2026-04-15,30,0.3403394564716994,0.6424637896780203,1.0,37390390.62,18695195.31,108963663.14,23.0,8.0,0.5,9.889095910062284,10.034602076124568,3936358100.0,6.36,基建+新型城镇化+安徽国资,1.0,日涨幅偏离值达7%的证券,463.0,463,463,1,42.9,9.0,12.0,15.0,6.9,0.0,🟡 洗盘观察期
603278.SH,大业股份,13,2024-03-11,2026-05-12,3,0.26270201469761995,0.7069536039152948,1.0,262647380.3,18760527.164285716,1350227716.28,21.785714285714285,3.0,0.43,5.381513967882427,10.084,5392963200.0,15.78,灵巧手+轮胎+拟投建摩洛哥生产基地,0.5714285714285714,日换手率达20%的证券,66.0,439,1,2,42.9,13.0,16.3,7.9,5.6,0.0,🔵 持续活跃
002313.SZ,日海智能,7,2023-12-18,2025-02-14,455,0.37434038449725954,0.7583196524942154,1.0,358269057.49,51181293.92714286,837233712.01,18.571428571428573,1.0,0.62,10.005248809714287,10.042,4949517400.0,13.22,DeepSeek概念+机器人+数据中心+控股股东变更,0.8571428571428571,"连续三个交易日内,涨幅偏离值累计达20%的证券",70.7,279,32,0,42.9,16.1,16.5,14.3,6.0,-10.0,⚫ 已冷却
000062.SZ,深圳华强,17,2024-08-16,2026-05-11,4,0.29363270474461306,0.7147517897780321,1.0,2235898110.2699995,101631732.28499998,7694190143.599999,20.136363636363637,2.0,0.32,9.61282944799932,10.021,40845144000.0,39.09,存储芯片+华为昇腾+分销龙头+一季报增长,1.0,日涨幅偏离值达7%的证券,39.6,357,14,3,42.9,16.4,15.8,10.0,0.7,0.0,🔵 持续活跃
003031.SZ,中瓷电子,2,2026-04-03,2026-05-14,1,0.44459058029068144,0.5321460101920994,1.0,349938768.05,174969384.025,796286540.8299999,12.5,9.0,0.0,9.999089222758126,10.000662295516255,56496626000.0,166.09,光模块陶瓷+SiC功率器件+央企,1.0,日涨幅偏离值达7%的证券,41.0,41,41,1,42.9,18.5,9.0,15.0,0.5,0.0,🟢 二次启动信号
000859.SZ,国风新材,10,2024-02-07,2026-02-13,91,0.4211161552973817,0.7783213597220175,1.0,487621577.75,44329234.34090909,1137435367.1100001,15.363636363636363,1.0,0.64,8.587314439363636,10.096,10724225493.87,11.97,光刻胶+拟收购金张科技+合肥国资,0.9090909090909091,日涨幅偏离值达7%的证券,81.9,266,266,0,42.9,18.1,17.2,14.5,3.0,-10.0,⚫ 已冷却
603048.SH,浙江黎明,2,2024-01-04,2025-03-05,436,0.6301159015729263,0.8170091459832204,1.0,61059351.32,30529675.66,88912707.50999999,4.0,1.0,0.5,10.016787037,10.022,2792188800.0,19.01,冷锻+汽车零部件+比亚迪,1.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",426.0,426,426,0,42.9,17.7,12.0,15.0,8.3,-10.0,⚫ 已冷却
603682.SH,锦和商管,10,2024-02-02,2025-02-17,452,0.36347092545958737,0.5986979042145996,1.0,232088415.17999998,21098946.834545452,637103194.21,17.0,3.0,0.36,8.41634106,10.07751938,3127950000.0,6.62,新型城镇化+物业管理+IP合作,0.8181818181818182,"连续三个交易日内,涨幅偏离值累计达20%的证券",42.3,211,35,0,42.8,15.3,15.6,14.1,7.9,-10.0,⚫ 已冷却
601789.SH,宁波建工,8,2024-03-11,2026-03-11,65,0.467814278726107,0.8719849977303892,1.0,940337560.1400001,94033756.01400001,2121468072.5500002,11.6,1.0,0.3,9.465613995364002,10.091743119,7933629700.0,7.3,参股中经云+宁波国资+房屋建设,0.7,日换手率达20%的证券,104.3,368,2,0,42.8,20.4,14.8,13.5,4.1,-10.0,⚫ 已冷却
002277.SZ,友阿股份,4,2024-12-13,2025-03-10,431,0.5978709444969744,0.7671443117971922,1.0,111581424.86999999,27895356.217499997,284046960.95,8.25,1.0,0.75,10.05721547375,10.098522167,8825113800.0,6.33,百货零售+机器人+拟收购尚阳通100%股权,1.0,日涨幅偏离值达7%的证券,29.0,81,81,0,42.8,18.4,15.7,15.0,3.7,-10.0,⚫ 已冷却
600278.SH,东方创业,2,2025-04-10,2025-04-22,388,0.5932026712439783,0.7542836035610677,1.0,47094195.43000001,23547097.715000004,81740447.17,10.5,3.0,0.0,10.063070873000001,10.07751938,6190600500.0,7.1,物流+自由贸易港+上海国资,1.0,日涨幅偏离值达7%的证券,12.0,12,12,0,42.8,15.7,9.0,23.0,5.1,-10.0,⚫ 已冷却
605366.SH,宏柏新材,5,2024-04-09,2026-03-26,50,0.43101729649710646,0.7107213411954456,1.0,185785775.16000003,37157155.032000005,755048459.01,14.0,1.0,0.4,7.18006725312983,10.057,8824003400.0,11.37,功能性硅烷+橡胶制品,1.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",179.0,279,22,0,42.8,16.5,14.3,15.0,3.7,-6.7,⚫ 已冷却
002072.SZ,凯瑞德,3,2024-08-06,2024-08-12,641,0.5411278032478088,0.6051188662181395,1.0,44654730.58,14884910.193333333,80780526.22,6.333333333333333,2.0,0.67,6.740333333333333,10.029,1077700680.0,4.19,拟收购国网电力股权+低价微盘股+煤炭贸易+半年报预计扭亏,0.6666666666666666,日振幅值达15%的证券,3.0,4,4,0,42.8,15.3,14.3,13.3,9.8,-10.0,⚫ 已冷却
600744.SH,华银电力,5,2024-01-12,2026-02-27,77,0.520972813892919,0.8081194462153589,1.0,629309487.34,104884914.55666667,1247056608.2,10.0,1.0,0.5,10.053669173121863,10.12987013,16127127000.0,7.94,电力+年报预增+央企,1.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",194.2,380,1,0,42.8,21.0,14.9,15.0,2.0,-10.0,⚫ 已冷却
002725.SZ,跃岭股份,3,2024-03-25,2024-10-29,563,0.48869497894620617,0.6897651196783073,1.0,268424030.81,67106007.7025,623196311.39,14.0,4.0,0.5,10.005612947500001,10.05,3384465300.0,15.97,参股光芯片+铝合金车轮+碳纤维产品,0.75,"连续三个交易日内,涨幅偏离值累计达20%的证券",109.0,214,4,0,42.8,18.2,13.3,13.8,7.6,-10.0,⚫ 已冷却
603656.SH,泰禾智能,4,2023-12-20,2024-10-24,568,0.5154063901126872,0.82949453025765,1.0,50076873.099999994,16692291.033333331,136001890.25,14.0,1.0,0.75,10.002515247,10.031545741,3198066200.0,17.44,控股股东将变更为阳光新能源+AI视觉识别+机器人+机器视觉,1.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",103.0,239,2,0,42.7,14.1,15.7,15.0,7.8,-10.0,⚫ 已冷却
605303.SH,园林股份,5,2024-01-08,2026-04-03,42,0.3748326117056142,0.726999156816021,1.0,76215670.17,15243134.034,293394820.56,17.0,1.0,0.2,3.238438489799999,10.03095975,2865188740.16,17.77,存储芯片+园林工程,0.6,日涨幅偏离值达7%的证券,204.0,382,382,0,42.7,12.4,13.1,13.0,8.2,-4.0,⚫ 已冷却
002900.SZ,哈三联,9,2024-04-15,2025-06-03,346,0.4093491375487883,0.6357468938635528,1.0,300304173.12,33367130.346666668,804108794.87,17.555555555555557,4.0,0.44,7.639472943777777,10.036166365,2861013100.0,16.53,医药+大健康板块+兽药+原料药,0.4444444444444444,"连续三个交易日内,涨幅偏离值累计达20%的证券",51.8,314,50,0,42.7,16.4,15.8,12.2,8.2,-10.0,⚫ 已冷却
000532.SZ,华金资本,8,2024-01-10,2025-02-10,459,0.43813133885740535,0.7280825641624092,1.0,357808918.19,44726114.77375,866128515.28,9.375,2.0,0.25,9.08343601575,10.033,6520574200.0,18.98,参与DeepSeek融资+多元金融+珠海国资,0.875,日振幅值达15%的证券,56.7,174,5,0,42.7,18.9,14.5,14.4,4.9,-10.0,⚫ 已冷却
603359.SH,东珠生态,7,2024-11-22,2025-05-16,364,0.3283613887143819,0.7213910647319901,1.0,277636135.79,30848459.532222226,862729817.26,22.0,2.0,0.56,9.475557940000002,10.059171598,3412634400.0,7.65,参股迪洛斯10%股权+AI初创公司,1.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",29.2,110,16,0,42.7,14.1,16.1,15.0,7.5,-10.0,⚫ 已冷却
002734.SZ,利民股份,1,2024-04-10,2024-04-10,765,0.6161635775573056,0.6161635775573056,1.0,39600353.36,39600353.36,64269221.36,7.0,7.0,1.0,9.987,9.987,2682871200.0,8.26,固态电池+农化制品,1.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",0.0,0,0,0,42.7,16.2,13.1,15.0,8.4,-10.0,🔴 首次上榜
000004.SZ,国华网安,4,2024-07-15,2024-12-26,505,0.47075076475967925,0.7479839100159175,1.0,194603816.08,38920763.216000006,492694080.35,14.8,2.0,0.4,7.882833662600001,10.04,1961254100.0,15.53,移动应用安全+鸿蒙+国产适配,0.6,日振幅值达15%的证券,54.7,67,66,0,42.7,17.0,13.6,13.0,9.1,-10.0,⚫ 已冷却
002514.SZ,宝馨科技,9,2024-08-30,2025-05-07,373,0.3186755987414623,0.616025254852882,1.0,473225131.92,47322513.192,1653894456.06,25.5,5.0,0.6,6.785667782100001,10.112,3025027100.0,5.46,钙钛矿电池+液冷超充+华为+设立半导体合资公司,0.7,"连续三个交易日内,涨幅偏离值累计达20%的证券",31.2,106,106,0,42.7,14.4,16.8,13.5,8.0,-10.0,⚫ 已冷却
605222.SH,起帆电缆,2,2026-04-15,2026-04-17,28,0.41040344094091946,0.6179851798536939,1.0,116161824.26,58080912.13,347356278.5,22.5,10.0,0.5,8.374058199900805,10.021321961620476,11726454500.0,28.4,转债有望提前赎回+电线电缆+商业航天+海缆扩产,1.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",2.0,2,2,2,42.7,12.9,12.0,15.0,2.8,0.0,🟡 洗盘观察期
001376.SZ,百通能源,16,2024-01-30,2024-05-30,715,0.3763584739764394,0.6940793553821665,1.0,381699216.72999996,21205512.04055555,936688449.24,13.944444444444445,2.0,0.11,2.791888888888889,10.026,994622200.0,21.58,次新+供热+电力,0.16666666666666666,日换手率达20%的证券,8.1,55,2,0,42.6,17.4,14.6,10.8,9.8,-10.0,⚫ 已冷却
